time, normalized_head, current, 
19294, 0, -2, 
19313, 0, -2, 
19332, 0, -2, 
19350, 0, -2, 
19369, 0, -2, 
19388, 0, -2, 
19407, 0, -2, 
19425, 0, -2, 
19444, 0, -2, 
19463, 0, -2, 
19482, 0, -2, 
19500, 0, -2, 
19519, 0, -2, 
19538, 0, -2, 
19557, 0, -2, 
19575, 0, -2, 
19594, 0, -2, 
19613, 0, -2, 
19632, 0, -2, 
19650, 0, -2, 
19669, 0, -2, 
19688, 0, -2, 
19707, 0, -2, 
19725, 0, -2, 
19744, 0, -2, 
19763, 0, -2, 
19782, 0, -2, 
19800, 0, -2, 
19819, 0, -2, 
19838, 0, -2, 
19857, 0, -2, 
19875, 0, -2, 
19894, 0, -2, 
19913, 0, -2, 
19932, 0, -2, 
19950, 0, -2, 
19969, 0, -2, 
19988, 0, -2, 
20007, 0, -2, 
20025, 0, -2, 
20044, 0, -2, 
20063, 0, -2, 
20082, 0, -2, 
20100, 0, -2, 
20119, 0, -2, 
20138, 0, -2, 
20157, 0, -2, 
20175, 0, -2, 
20194, 0, -2, 
20213, 0, -2, 
20232, 0, -2, 
20250, 0, -2, 
20269, 0, -2, 
20288, 0, -2, 
20307, 0, -2, 
20325, 0, -2, 
20344, 0, -2, 
20363, 0, -2, 
20382, 0, -2, 
20400, 0, -2, 
20419, 0, -2, 
20438, 0, -2, 
20457, 0, -2, 
20475, 0, -2, 
20494, 0, -2, 
20513, 0, -2, 
20532, 0, -2, 
20551, 0, -2, 
20569, 0, -2, 
20588, 0, -2, 
20607, 0, -2, 
20625, 0, -2, 
20644, 0, -2, 
20663, 0, -2, 
20682, 0, -2, 
20700, 0, -2, 
20719, 0, -2, 
20738, 0, -2, 
20757, 0, -2, 
20775, 0, -2, 
20794, 0, -2, 
20813, 0, -2, 
20832, 0, -2, 
20850, 0, -2, 
20869, 0, -2, 
20888, 0, -2, 
20907, 0, -2, 
20925, 0, -2, 
20944, 0, -2, 
20963, 0, -2, 
20982, 0, -2, 
21000, 0, -2, 
21019, 0, -2, 
21038, 0, -2, 
21057, 0, -2, 
21075, 0, -2, 
21094, 0, -2, 
21113, 0, -2, 
21132, 0, -2, 
21151, 0, -2, 
21169, 0, -2, 
21188, 0, -2, 
21207, 0, -2, 
21225, 0, -2, 
21244, 0, -2, 
21263, 0, -2, 
21282, 0, -2, 
21300, 0, -2, 
21319, 0, -2, 
21338, 0, -2, 
21358, 0, -2, 
21375, 0, -2, 
21394, 0, -2, 
21413, 0, -2, 
21432, 0, -2, 
21451, 0, -2, 
21469, 0, -2, 
21488, 0, -2, 
21507, 0, -2, 
21525, 0, -2, 
21544, 0, -2, 
21563, 0, -2, 
21582, 0, -2, 
21601, 0, -2, 
21619, 0, -2, 
21638, 0, -2, 
21657, 0, -2, 
21675, 0, -2, 
21694, 0, -2, 
21713, 0, -2, 
21732, 0, -2, 
21750, 0, -2, 
21769, 0, -2, 
21788, 0, -2, 
21807, 0, -2, 
21825, 0, -2, 
21844, 0, -2, 
21863, 0, -2, 
21882, 0, -2, 
21901, 0, -2, 
21919, 0, -2, 
21951, 0, -2, 
21990, 0, -2, 
22022, 0, -2, 
22042, 0, -2, 
22056, 0, -2, 
22073, 0, -2, 
22092, 0, -2, 
22117, 0, -2, 
22131, 0, -2, 
22144, 0, -2, 
22170, 0, -2, 
22183, 0, -2, 
22196, 0, -2, 
22223, 0, -2, 
22238, 0, -2, 
22248, 0, -2, 
22264, 0, -2, 
22275, 0, -2, 
22285, 0, -2, 
22297, 0, -2, 
22313, 0, -2, 
22332, 0, -2, 
22350, 0, -2, 
22369, 0, -2, 
22388, 0, -2, 
22407, 0, -2, 
22425, 0, -2, 
22444, 0, -2, 
22463, 0, -2, 
22482, 0, -2, 
22500, 0, -2, 
22519, 0, -2, 
22538, 0, -2, 
22557, 0, -2, 
22575, 0, -2, 
22594, 0, -2, 
22614, 0, -2, 
22632, 0, -2, 
22651, 0, -2, 
22669, 0, -2, 
22688, 0, -2, 
22707, 0, -2, 
22725, 0, -2, 
22744, 0, -2, 
22763, 0, -2, 
22782, 0, -2, 
22800, 0, -2, 
22819, 0, -2, 
22838, 0, -2, 
22857, 0, -2, 
22875, 0, -2, 
22894, 0, -2, 
22913, 0, -2, 
22932, 0, -2, 
22951, 0, -2, 
22969, 0, -2, 
22988, 0, -2, 
23007, 0, -2, 
23025, 0, -2, 
23044, 0, -2, 
23063, 0, -2, 
23082, 0, -2, 
23100, 0, -2, 
23119, 0, -2, 
23138, 0, -2, 
23157, 0, -2, 
23175, 0, -2, 
23194, 0, -2, 
23213, 0, -2, 
23232, 0, -2, 
23250, 0, -2, 
23269, 0, -2, 
23288, 0, -2, 
23307, 0, -2, 
23325, 0, -2, 
23344, 0, -2, 
23363, 0, -2, 
23382, 0, -2, 
23401, 0, -2, 
23419, 0, -2, 
23438, 0, -2, 
23457, 0, -2, 
23475, 0, -2, 
23494, 0, -2, 
23513, 0, -2, 
23532, 0, -2, 
23550, 0, -2, 
23569, 0, -2, 
23588, 0, -2, 
23607, 0, -2, 
23625, 0, -2, 
23644, 0, -2, 
23663, 0, -2, 
23682, 0, -2, 
23703, 0, -2, 
23720, 0, -2, 
23738, 0, -2, 
23758, 0, -2, 
23775, 0, -2, 
23794, 0, -2, 
23813, 0, -2, 
23832, 0, -2, 
23850, 0, -2, 
23869, 0, -2, 
23888, 0, -2, 
23907, 0, -2, 
23925, 0, -2, 
23944, 0, -2, 
23963, 0, -2, 
23982, 0, -2, 
24000, 0, -2, 
24019, 0, -2, 
24038, 0, -2, 
24057, 0, -2, 
24075, 0, -2, 
24094, 0, -2, 
24113, 0, -2, 
24132, 0, -2, 
24151, 0, -2, 
24169, 0, -2, 
24188, 0, -2, 
24207, 0, -2, 
24225, 0, -2, 
24244, 0, -2, 
24263, 0, -2, 
24282, 0, -2, 
24300, 0, -2, 
24319, 0, -2, 
24338, 0, -2, 
24357, 0, -2, 
24375, 0, -2, 
24394, 0, -2, 
24413, 0, -2, 
24432, 0, -2, 
24450, 0, -2, 
24469, 0, -2, 
24488, 0, -2, 
24507, 0, -2, 
24525, 0, -2, 
24545, 0, -2, 
24563, 0, -2, 
24582, 0, -2, 
24600, 0, -2, 
24619, 0, -2, 
24638, 0, -2, 
24657, 0, -2, 
24675, 0, -2, 
24695, 0, -2, 
24713, 0, -2, 
24732, 0, -2, 
24750, 0, -2, 
24769, 0, -2, 
24788, 0, -2, 
24807, 0, -2, 
24826, 0, -2, 
24844, 0, -2, 
24863, 0, -2, 
24882, 0, 2, 
24901, 0, 2, 
24919, 0, 2, 
24938, 0, 2, 
24957, 0, 2, 
24975, 0, 2, 
24994, 0, 2, 
25013, 0, 2, 
25032, 0, 2, 
25050, 0, 2, 
25069, 0, 2, 
25088, 0, 2, 
25107, 0, 2, 
25126, 0, 2, 
25145, 0, 2, 
25163, 0, 2, 
25182, 0, 2, 
25201, 0, 2, 
25219, 0, 2, 
25238, 0, 2, 
25257, 0, 2, 
25276, 0, 2, 
25300, 0, 2, 
25319, 0, 2, 
25332, 0, 2, 
25350, 0, 2, 
25369, 0, 2, 
25388, 0, 2, 
25406, 0, 2, 
25425, 0, 2, 
25444, 0, 2, 
25463, 0, 2, 
25482, 0, 2, 
25504, 0, 2, 
25529, 0, 2, 
25549, 0, 2, 
25569, 0, 2, 
25578, 0, 2, 
25594, 0, 2, 
25613, 0, 2, 
25639, 0, 2, 
25650, 0, 2, 
25669, 0, 2, 
25688, 0, 2, 
25710, 0, 2, 
25725, 0, 2, 
25744, 0, 2, 
25779, 0, 2, 
25790, 0, 2, 
25803, 0, 2, 
25819, 0, 2, 
25838, 0, 2, 
25857, 0, 2, 
25876, 0, 2, 
25914, 0, 2, 
25925, 0, 2, 
25936, 0, 2, 
25950, 0, 2, 
25969, 0, 2, 
25988, 0, 2, 
26007, 0, 2, 
26029, 0, 2, 
26044, 0, 2, 
26118, 0, 2, 
26128, 0, 2, 
26138, 0, 2, 
26150, 0, 2, 
26159, 0, 2, 
26170, 0, 2, 
26188, 0, 2, 
26223, 0, 2, 
26238, 0, 2, 
26249, 0, 2, 
26264, 0, 2, 
26275, 0, 2, 
26298, 0, 2, 
26309, 0, 2, 
26325, 0, 2, 
26344, 0, 2, 
26363, 0, 2, 
26382, 0, 2, 
26400, 0, 2, 
26419, 0, 2, 
26438, 0, 2, 
26457, 0, 2, 
26477, 0, 2, 
26494, 0, 2, 
26513, 0, 2, 
26532, 0, 2, 
26550, 0, 2, 
26569, 0, 2, 
26588, 0, 2, 
26607, 0, 2, 
26626, 0, 2, 
26644, 0, 2, 
26663, 0, 2, 
26682, 0, 2, 
26700, 0, 2, 
26719, 0, 2, 
26738, 0, 2, 
26757, 0, 2, 
26775, 0, 2, 
26794, 0, 2, 
26813, 0, 2, 
26832, 0, 2, 
26851, 0, 2, 
26869, 0, 2, 
26888, 0, 2, 
26922, 0, 2, 
26937, 0, 2, 
26950, 0, 2, 
26963, 0, 2, 
26982, 0, 2, 
27037, 0, 2, 
27052, 0, 2, 
27077, 0, 2, 
27092, 0, 2, 
27101, 0, 2, 
27110, 0, 2, 
27119, 0, 2, 
27132, 0, 2, 
27151, 0, 2, 
27169, 0, 2, 
27188, 0, 2, 
27207, 0, 2, 
27225, 0, 2, 
27244, 0, 2, 
27263, 0, 2, 
27282, 0, 2, 
27301, 0, 2, 
27319, 0, 2, 
27338, 0, 2, 
27357, 0, 2, 
27375, 0, 2, 
27394, 0, 2, 
27413, 0, 2, 
27432, 0, 2, 
27450, 0, 2, 
27469, 0, 2, 
27488, 0, 2, 
27507, 0, 2, 
27526, 0, 2, 
27544, 0, 2, 
27563, 0, 2, 
27582, 0, 2, 
27600, 0, 2, 
27619, 0, 2, 
27638, 0, 2, 
27657, 0, 2, 
27675, 0, 2, 
27694, 0, 2, 
27713, 0, 2, 
27732, 0, 2, 
27751, 0, 2, 
27769, 0, 2, 
27788, 0, 2, 
27807, 0, 2, 
27825, 0, 2, 
27844, 0, 2, 
27863, 0, 2, 
27882, 0, 2, 
27956, 0, 2, 
27968, 0, 2, 
27980, 0, 2, 
27990, 0, 2, 
28002, 0, 2, 
28020, 0, 2, 
28035, 0, 2, 
28049, 0, 2, 
28060, 0, 2, 
28090, 0, 2, 
28103, 0, 2, 
28117, 0, 2, 
28130, 0, 2, 
28146, 0, 2, 
28163, 0, 2, 
28195, 0, 2, 
28215, 0, 2, 
28225, 0, 2, 
28238, 0, 2, 
28257, 0, 2, 
28275, 0, 2, 
28294, 0, 2, 
28313, 0, 2, 
28332, 0, 2, 
28350, 0, 2, 
28369, 0, 2, 
28388, 0, 2, 
28407, 0, 2, 
28425, 0, 2, 
28444, 0, 2, 
28463, 0, 2, 
28482, 0, 2, 
28501, 0, 2, 
28519, 0, 2, 
28538, 0, 2, 
28557, 0, 2, 
28575, 0, 2, 
28594, 0, 2, 
28613, 0, 2, 
28632, 0, 2, 
28650, 0, 2, 
28669, 0, 2, 
28688, 0, 2, 
28707, 0, 2, 
28725, 0, 2, 
28744, 0, 2, 
28763, 0, 2, 
28782, 0, 2, 
28801, 0, 2, 
28819, 0, 2, 
28838, 0, 2, 
28857, 0, 2, 
28875, 0, 2, 
28894, 0, 2, 
28913, 0, 2, 
28932, 0, 2, 
28954, 0, 2, 
28969, 0, 2, 
28988, 0, 2, 
29007, 0, 2, 
29025, 0, 2, 
29044, 0, 2, 
29063, 0, 2, 
29082, 0, 2, 
29100, 0, 2, 
29119, 0, 2, 
29138, 0, 2, 
29157, 0, 2, 
29175, 0, 2, 
29194, 0, 2, 
29213, 0, 2, 
29232, 0, 2, 
29250, 0, 2, 
29269, 0, 2, 
29288, 0, 2, 
29307, 0, 2, 
29326, 0, 2, 
29344, 0, 2, 
29363, 0, 2, 
29382, 0, 2, 
29400, 0, 2, 
29419, 0, 2, 
29468, 0, 2, 
29482, 0, 2, 
29491, 0, 2, 
29502, 0, 2, 
29514, 0, 2, 
29532, 0, 2, 
29550, 0, 2, 
29583, 0, 2, 
29593, 0, 2, 
29607, 0, 2, 
29625, 0, 2, 
29644, 0, 2, 
29663, 0, 2, 
29698, 0, 2, 
29708, 0, 2, 
29719, 0, 2, 
29738, 0, 2, 
29768, 0, 2, 
29783, 0, 2, 
29794, 0, 2, 
29813, 0, 2, 
29832, 0, 2, 
29851, 0, 2, 
29869, 0, 2, 
29888, 0, 2, 
29907, 0, 2, 
29925, 0, 2, 
29944, 0, 2, 
29963, 0, 2, 
29982, 0, 2, 
30000, 0, 2, 
30019, 0, 2, 
30038, 0, 2, 
30057, 0, 2, 
30076, 0, 2, 
30094, 0, 2, 
30113, 0, 2, 
30133, 0, 2, 
30150, 0, 2, 
30169, 0, 2, 
30188, 0, 2, 
30207, 0, 2, 
30237, 0, 2, 
30252, 0, 2, 
30264, 0, 2, 
30282, 0, 2, 
30300, 0, 2, 
30319, 0, 2, 
30338, 0, 2, 
30387, 0, 2, 
30397, 0, 2, 
30407, 0, 2, 
30432, 0, 2, 
30443, 0, 2, 
30453, 0, 2, 
30471, 0, 2, 
30488, 0, 2, 
30507, 0, 2, 
30525, 0, 2, 
30544, 0, 2, 
30563, 0, 2, 
30582, 0, 2, 
30600, 0, 2, 
30619, 0, 2, 
30638, 0, 2, 
30657, 0, 2, 
30675, 0, 2, 
30694, 0, 2, 
30713, 0, 2, 
30732, 0, 2, 
30750, 0, 2, 
30769, 0, 2, 
30788, 0, 2, 
30807, 0, 2, 
30825, 0, 2, 
30844, 0, 2, 
30863, 0, 2, 
30882, 0, 2, 
30900, 0, 2, 
30919, 0, 2, 
30938, 0, 2, 
30957, 0, 2, 
30975, 0, 2, 
30994, 0, 2, 
31013, 0, 2, 
31032, 0, 2, 
31050, 0, 2, 
31069, 0, 2, 
31088, 0, 2, 
31107, 0, 2, 
31125, 0, 2, 
31144, 0, 2, 
31163, 0, 2, 
31182, 0, 2, 
31201, 0, 2, 
31219, 0, 2, 
31238, 0, 2, 
31257, 0, 2, 
31275, 0, 2, 
31294, 0, 2, 
31313, 0, 2, 
31332, 0, 2, 
31350, 0, 2, 
31369, 0, 2, 
31388, 0, 2, 
31407, 0, 2, 
31425, 0, 2, 
31444, 0, 2, 
31463, 0, 2, 
31482, 0, 2, 
31500, 0, 2, 
31519, 0, 2, 
31538, 0, 2, 
31557, 0, 2, 
31575, 0, 2, 
31594, 0, 2, 
31613, 0, 2, 
31632, 0, 2, 
31651, 0, 2, 
31669, 0, 2, 
31688, 0, 2, 
31707, 0, 2, 
31725, 0, 2, 
31744, 0, 2, 
31763, 0, 2, 
31782, 0, 2, 
31801, 0, 2, 
31819, 0, 2, 
31838, 0, 2, 
31857, 0, 2, 
31876, 0, 2, 
31894, 0, 2, 
31913, 0, 2, 
31932, 0, 2, 
31950, 0, 2, 
31969, 0, 2, 
31988, 0, 2, 
32007, 0, 2, 
32025, 0, 2, 
32044, 0, 2, 
32063, 0, 2, 
32082, 0, 2, 
32101, 0, 2, 
32119, 0, 2, 
32138, 0, 2, 
32157, 0, 2, 
32175, 0, 2, 
32194, 0, 2, 
32213, 0, 2, 
32232, 0, 2, 
32250, 0, 2, 
32269, 0, 2, 
32288, 0, 2, 
32307, 0, 2, 
32325, 0, 2, 
32344, 0, 2, 
32363, 0, 2, 
32382, 0, 2, 
32400, 0, 2, 
32419, 0, 2, 
32438, 0, 2, 
32457, 0, 2, 
32475, 0, 2, 
32494, 0, 2, 
32513, 0, 2, 
32532, 0, 2, 
32550, 0, 2, 
32569, 0, 2, 
32588, 0, 2, 
32607, 0, 2, 
32625, 0, 2, 
32645, 0, 2, 
32663, 0, 2, 
32682, 0, 2, 
32700, 0, 2, 
32719, 0, 2, 
32738, 0, 2, 
32757, 0, 2, 
32776, 0, 2, 
32794, 0, 2, 
32813, 0, 2, 
32832, 0, 2, 
32851, 0, 2, 
32869, 0, 2, 
32888, 0, 2, 
32907, 0, 2, 
32926, 0, 2, 
32944, 0, 2, 
32963, 0, 2, 
32982, 0, 2, 
33000, 0, 2, 
33019, 0, 2, 
33038, 0, 2, 
33057, 0, 2, 
33076, 0, 2, 
33094, 0, 2, 
33113, 0, 2, 
33132, 0, 2, 
33151, 0, 2, 
33169, 0, 2, 
33188, 0, 2, 
33207, 0, 2, 
33226, 0, 2, 
33244, 0, 2, 
33263, 0, 2, 
33282, 0, 2, 
33300, 0, 2, 
33319, 0, 2, 
33338, 0, 2, 
33357, 0, 2, 
33375, 0, 2, 
33394, 0, 2, 
33413, 0, 2, 
33432, 0, 2, 
33450, 0, 2, 
33469, 0, 2, 
33488, 0, 2, 
33507, 0, 2, 
33525, 0, 2, 
33544, 0, 2, 
33563, 0, 2, 
33582, 0, 2, 
33600, 0, 2, 
33620, 0, 2, 
33638, 0, 2, 
33657, 0, 2, 
33675, 0, 2, 
33694, 0, 2, 
33713, 0, 2, 
33732, 0, 2, 
33751, 0, 2, 
33769, 0, 2, 
33788, 0, 2, 
33807, 0, 2, 
33825, 0, 2, 
33844, 0, 2, 
33863, 0, 2, 
33882, 0, 2, 
33900, 0, 2, 
33920, 0, 2, 
33938, 0, 2, 
33957, 0, 2, 
33975, 0, 2, 
33994, 0, 2, 
34013, 0, 2, 
34032, 0, 2, 
34050, 0, 2, 
34069, 0, 2, 
34088, 0, 2, 
34107, 0, 2, 
34125, 0, 2, 
34144, 0, 2, 
34163, 0, 2, 
34182, 0, 2, 
34200, 0, 2, 
34219, 0, 2, 
34238, 0, 2, 
34257, 0, 2, 
34275, 0, 2, 
34294, 0, 2, 
34313, 0, 2, 
34332, 0, 2, 
34350, 0, 2, 
34369, 0, 2, 
34388, 0, 2, 
34407, 0, 2, 
time, normalized_head, current, 
0, 0, -0.1, 
18, 0.0599022, -0.1, 
35, 0.0930767, -0.1, 
51, 0.107372, -0.1, 
66, 0.0929546, -0.1, 
85, 0.0972433, -0.1, 
98, 0.12579, -0.1, 
110, 0.109134, -0.1, 
121, 0.0328856, -0.1, 
135, -0.0151625, -0.1, 
151, -0.166179, -0.1, 
163, -0.159932, -0.1, 
175, -0.174733, -0.1, 
189, -0.176611, -0.1, 
203, -0.153396, -0.1, 
219, -0.104041, -0.1, 
230, 0.0839729, -0.1, 
244, 0.152188, -0.1, 
256, 0.0901613, -0.1, 
268, 0.0526524, -0.1, 
285, -0.00308895, -0.1, 
300, -0.0952015, -0.1, 
317, -0.123062, -0.1, 
337, -0.14746, -0.1, 
352, -0.238255, -0.1, 
368, -0.18207, -0.1, 
384, -0.173474, -0.1, 
397, -0.138916, -0.1, 
407, -0.235619, -0.1, 
419, -0.239738, -0.1, 
433, -0.199662, -0.1, 
452, -0.24819, -0.1, 
467, -0.140532, -0.1, 
483, -0.212548, -0.1, 
504, -0.335314, -0.1, 
519, -0.354185, -0.1, 
533, -0.421486, -0.1, 
549, -0.482813, -0.1, 
567, -0.454592, -0.1, 
582, -0.37044, -0.1, 
596, -0.337796, -0.1, 
610, -0.292505, -0.1, 
620, -0.324134, -0.1, 
634, -0.375565, -0.1, 
647, -0.367253, -0.1, 
659, -0.350351, -0.1, 
670, -0.262998, -0.1, 
686, -0.250964, -0.1, 
698, -0.165056, -0.1, 
711, -0.189723, -0.1, 
722, -0.168361, -0.1, 
738, -0.148786, -0.1, 
753, -0.141674, -0.1, 
765, -0.184794, -0.1, 
775, -0.155619, -0.1, 
788, -0.145377, -0.1, 
799, -0.158384, -0.1, 
817, -0.186406, -0.1, 
831, -0.177406, -0.1, 
842, -0.144029, -0.1, 
855, -0.165231, -0.1, 
869, -0.162495, -0.1, 
880, -0.25034, -0.1, 
893, -0.219886, -0.1, 
904, -0.230711, -0.1, 
917, -0.275949, -0.1, 
933, -0.238441, -0.1, 
950, -0.259044, -0.1, 
966, -0.187562, -0.1, 
984, -0.224483, -0.1, 
1001, -0.209075, -0.1, 
1017, -0.198583, -0.1, 
1032, -0.213778, -0.1, 
1046, -0.171026, -0.1, 
1058, -0.0772409, -0.1, 
1069, -0.033844, -0.1, 
1084, -0.0307102, -0.1, 
1097, -0.0866385, -0.1, 
1109, -0.0964346, -0.1, 
1124, -0.146585, -0.1, 
1136, -0.11734, -0.1, 
1147, -0.134268, -0.1, 
1157, -0.121114, -0.1, 
1166, -0.134479, -0.1, 
1184, -0.188988, -0.1, 
1199, -0.167593, -0.1, 
1210, -0.213188, -0.1, 
1226, -0.241463, -0.1, 
1237, -0.263158, -0.1, 
1253, -0.305451, -0.1, 
1267, -0.287356, -0.1, 
1281, -0.277628, -0.1, 
1291, -0.327888, -0.1, 
1304, -0.376637, -0.1, 
1320, -0.340902, -0.1, 
1339, -0.553494, -0.1, 
1351, -0.420563, -0.1, 
1364, -0.445022, -0.1, 
1374, -0.471994, -0.1, 
1389, -0.417494, -0.1, 
1402, -0.402754, -0.1, 
1415, -0.369132, -0.1, 
1427, -0.412223, -0.1, 
1444, -0.537257, -0.1, 
1456, -0.510851, -0.1, 
1468, -0.529037, -0.1, 
1482, -0.433199, -0.1, 
1492, -0.438779, -0.1, 
1507, -0.438058, -0.1, 
1520, -0.421429, -0.1, 
1534, -0.408792, -0.1, 
1550, -0.299994, -0.1, 
1560, -0.31202, -0.1, 
1574, -0.287924, -0.1, 
1585, -0.287924, -0.1, 
1601, -0.240618, -0.1, 
1617, -0.262004, -0.1, 
1632, -0.260296, -0.1, 
1647, -0.296896, -0.1, 
1657, -0.233629, -0.1, 
1671, -0.18295, -0.1, 
1686, -0.338264, -0.1, 
1699, -0.425135, -0.1, 
1716, -0.554606, -0.1, 
1732, -0.572017, -0.1, 
1742, -0.563301, -0.1, 
1756, -0.593614, -0.1, 
1767, -0.537245, -0.1, 
1781, -0.556276, -0.1, 
1791, -0.529386, -0.1, 
1804, -0.509633, -0.1, 
1818, -0.529526, -0.1, 
1832, -0.560419, -0.1, 
1846, -0.569692, -0.1, 
1860, -0.569692, -0.1, 
1871, -0.47511, -0.1, 
1883, -0.490337, -0.1, 
1900, -0.573289, -0.1, 
1916, -0.645643, -0.1, 
1936, -0.801664, -0.1, 
1950, -0.779909, -0.1, 
1970, -0.768682, -0.1, 
1982, -0.716958, -0.1, 
1992, -0.65422, -0.1, 
2002, -0.636556, -0.1, 
2015, -0.631016, -0.1, 
2031, -0.56523, -0.1, 
2042, -0.56811, -0.1, 
2054, -0.608817, -0.1, 
2071, -0.585608, -0.1, 
2082, -0.632274, -0.1, 
2100, -0.549144, -0.1, 
2111, -0.392792, -0.1, 
2123, -0.400588, -0.1, 
2138, -0.387251, -0.1, 
2149, -0.337419, -0.1, 
2164, -0.303766, -0.1, 
2183, -0.361907, -0.1, 
2202, -0.443889, -0.1, 
2217, -0.464727, -0.1, 
2226, -0.523857, -0.1, 
2237, -0.571359, -0.1, 
2250, -0.52816, -0.1, 
2266, -0.46645, -0.1, 
2284, -0.397599, -0.1, 
2299, -0.325907, -0.1, 
2309, -0.309608, -0.1, 
2327, -0.173338, -0.1, 
2339, -0.170095, -0.1, 
2356, -0.102376, -0.1, 
2368, -0.131277, -0.1, 
2381, -0.10344, -0.1, 
2392, 0.0136633, -0.1, 
2406, 0.0698156, -0.1, 
2419, 0.203839, -0.1, 
2430, 0.249269, -0.1, 
2443, 0.214174, -0.1, 
2456, 0.281255, -0.1, 
2468, 0.247927, -0.1, 
2481, 0.209373, -0.1, 
2492, 0.227288, -0.1, 
2505, 0.212064, -0.1, 
2518, 0.23476, -0.1, 
2532, 0.170262, -0.1, 
2547, 0.182118, -0.1, 
2559, 0.19505, -0.1, 
2571, 0.143725, -0.1, 
2584, 0.112454, -0.1, 
2596, 0.0584393, -0.1, 
2606, 0.0509748, -0.1, 
2616, 0.0224304, -0.1, 
2626, 0.0014801, -0.1, 
2637, -0.00564003, -0.1, 
2649, -0.0272884, -0.2, 
2660, -0.0880537, -0.2, 
2675, -0.0771608, -0.2, 
2686, -0.0771608, -0.2, 
2696, -0.1915, -0.2, 
2713, -0.263694, -0.2, 
2724, -0.237397, -0.2, 
2737, -0.19595, -0.2, 
2749, -0.122596, -0.2, 
2763, -0.0123663, -0.2, 
2776, -0.0123663, -0.2, 
2789, 0.108428, -0.2, 
2803, 0.14862, -0.2, 
2816, 0.216369, -0.2, 
2831, 0.189253, -0.2, 
2842, 0.272418, -0.2, 
2857, 0.298238, -0.2, 
2871, 0.322914, -0.2, 
2884, 0.317069, -0.2, 
2900, 0.318316, -0.2, 
2915, 0.27784, -0.2, 
2925, 0.230326, -0.2, 
2935, 0.260084, -0.2, 
2948, 0.278309, -0.2, 
2960, 0.262558, -0.2, 
2972, 0.186089, -0.2, 
2988, 0.155666, -0.2, 
2999, 0.123196, -0.2, 
3017, 0.16818, -0.2, 
3035, 0.254636, -0.2, 
3048, 0.283851, -0.2, 
3064, 0.21959, -0.2, 
3075, 0.267865, -0.2, 
3087, 0.265864, -0.2, 
3100, 0.151958, -0.2, 
3114, 0.133979, -0.2, 
3134, 0.169185, -0.2, 
3147, 0.215127, -0.2, 
3170, 0.20136, -0.2, 
3184, 0.119967, -0.2, 
3198, -0.0137863, -0.2, 
3210, -0.0448933, -0.2, 
3221, -0.0670366, -0.2, 
3234, -0.0952301, -0.2, 
3249, -0.0640125, -0.2, 
3267, 0.0799217, -0.2, 
3278, 0.0784616, -0.2, 
3288, 0.132576, -0.1, 
3301, 0.186133, -0.1, 
3316, 0.285954, -0.1, 
3337, 0.407074, -0.1, 
3354, 0.377653, -0.1, 
3371, 0.36709, -0.1, 
3384, 0.370695, -0.1, 
3399, 0.391811, -0.1, 
3418, 0.359779, -0.1, 
3438, 0.344482, -0.1, 
3458, 0.338557, -0.1, 
3474, 0.340239, -0.1, 
3489, 0.440204, -0.1, 
3500, 0.46531, -0.1, 
3517, 0.586972, -0.1, 
3530, 0.676346, -0.1, 
3544, 0.664219, -0.1, 
3557, 0.589739, -0.1, 
3568, 0.62197, -0.1, 
3581, 0.584235, -0.1, 
3593, 0.598861, -0.1, 
3608, 0.555468, -0.1, 
3624, 0.460467, -0.1, 
3640, 0.401418, -0.1, 
3651, 0.361043, -0.1, 
3666, 0.313982, -0.1, 
3681, 0.210183, -0.1, 
3700, 0.0837927, -0.1, 
3717, 0.00529099, -0.1, 
3733, 0.103225, -0.1, 
4831, 0.103225, 0.1, 
4841, 0.29779, 0.1, 
4851, 0.297174, 0.1, 
4861, 0.281727, 0.1, 
4871, 0.1863, 0.1, 
4882, 0.114862, 0.1, 
4891, 0.102783, 0.1, 
4900, 0.0740213, 0.1, 
4908, 0.0853043, 0.1, 
4916, -0.0117407, 0.1, 
4925, -0.00354576, 0.1, 
4934, -0.040659, 0.1, 
4942, -0.015274, 0.1, 
4951, 0.00785065, 0.1, 
4960, 0.0208578, 0.1, 
4970, 0.0681152, 0.1, 
4982, 0.0942202, 0.1, 
4991, 0.0341053, 0.1, 
5001, 0.0549335, 0.1, 
5012, 0.195355, 0.1, 
5021, 0.250064, 0.1, 
5032, 0.245948, 0.1, 
5041, 0.176822, 0.1, 
5051, 0.114446, 0.1, 
5061, 0.181159, 0.1, 
5070, 0.163664, 0.1, 
5080, 0.134176, 0.1, 
5089, 0.116087, 0.1, 
5099, 0.131062, 0.1, 
5107, 0.150198, 0.1, 
5116, 0.160049, 0.1, 
5125, 0.226421, 0.2, 
5136, 0.22874, 0.2, 
5145, 0.213608, 0.2, 
5158, 0.181584, 0.2, 
5171, 0.182945, 0.2, 
5182, 0.133678, 0.2, 
5192, 0.0768576, 0.2, 
5202, 0.131713, 0.2, 
5212, 0.138614, 0.2, 
5223, 0.209372, 0.2, 
5233, 0.168377, 0.2, 
5245, 0.19696, 0.2, 
5258, 0.307372, 0.2, 
5268, 0.311729, 0.2, 
5278, 0.306432, 0.2, 
5288, 0.327431, 0.2, 
5303, 0.262259, 0.2, 
5313, 0.223255, 0.2, 
5323, 0.166829, 0.2, 
